tweet,label
so you people decided to get vaccinated and then you went all the way to support bbi to make matters worse your sick ballot papers you scored zero from mca hdi president pathetic,neutral
saitabao @user @user you and ledama fighting at bomas threw your supporters off you came out as violent people who were harassing the iebc staff because you lost and you couldn t accept you embarrassed baba more you displayed how disorganized you are and violent at that wachokozi nyinyi????,fact
it s over you planted cronies and relatives including girlfriends in iebc to deliver to baba it didn t work we re ready for a rerun but baba will never be president of kenya,neutral
new nations coming elections will get us nowhere but to the graveyard the country should split into several regions each region becomes a state with it s regional kingpin as president let us stop pretending that all is well and things will get better stop elections,fake
nasikia @useriliacha kustabilize currency imf claimed that the ksh is overvalued now they are leaving it to find its true market value na ujue pia kuna elections so lazima itahit 120 by the end of the year,fact
the problem isn t so much the voting patterns during general elections the biggest issue is between elections most kenyans during that time adopt an extremely passive and fatalistic attitude towards issues: sasa nifanye choosing to wait to,neutral
@userto uda voters:ukitaka kura yako isiibiwe ukimaliza kuweka tick kwa ruto chukua ballot paper weka kwa mfuko enda nyumbani haitaibiwa,fake
btw kama hupendi mwizi ruto make sure umepiga x mark pale kwa ballot uoneshe hasira kisha weka kwa box,neutral
ebu mtu atupigie hesaabu ya the amount of money lost between 2013 -2017 and the amount lost between 2017-2022 juu first term crazy money was stolen kwanza run up to 2017 elections,neutral
kenyans wenye hawakwenda shule especially class ya mathematics wana support iebc needs it experts si watu wanafanya hesabu ya 0 001 then still they can t give a correct answer,neutral
we won nairobi ignore the propaganda sakajajohnson straight to city hall nimepulaia,fact
in the 2013 elections someone presented documents which needed translation from italian to english and i was like when and where did this son of the soil train in italy i thought he is said to have studied in the us kumbe it was just living in the us ihozrhjeoi,neutral
is najib balala tunajibu still ama wacha tu,neutral
have you stopped following and waiting for the presidential results to be announced by iebc ama tuwachana na wewe williamruto inawezekana,neutral
hata kama hamtaki mtu mwache aongee aende zake kwa amani no need of fighting or being used to cause chaos dear kenyans let s have a peaceful candaign as well as a peaceful kenya after the august elections kenya ni yetu mimi na wewe meanwhile martha karua made sure people,fact
hebu check your data fam see link in tweet tell your people elections are 2022,neutral
no peace in this country you would think only akina paushinski have drama in their estate now runda association members are in a big fight over elections and boda bodas upper middle class expert mihrthakar what is your take,neutral
congratulations sakajajohnson karibu kanairo tupee kazi sasa,fact
"@user @user @user kwenda uko, it's your time together with your null and void brother to retire peacefully",neutral
@user @user but si wamefika ballot juu siku ya nominations hatukuenda kuvote them out,fact
@user @user hata me nimekula block juu i told her the elections have shown how childish she is,neutral
i remember terms like @user @user @user then i ask when are the general elections in kenya due iebc kenya even rain disappeared we have only time for sielewi @user @user @user @user @user @user,neutral
something is a miss when do we expect a chopper with politician to fall and they are burned beyond recognition this i believe should be before ballot paper are printed ama,fake
ziloopi fauziasawe nyambura my darlin an election court may in the excercise of its jurisdiction a upon recount of the ballot cast and baba is found to be the winner he be given the presidential elect certificate na ndio tunasema join us in asking the courts to rule kura zihesabiwe,neutral
@user @user @user huyu ako na shida aki the same tweets a few weeks ago while here covering elections but i think ni mvinyo happens almost at the same time akiwa woyes,neutral
president wa jamaica ako kwa ballot but ekuru na wanjigi hawakowapi ule mc wa iende sana,fake
demokrasia yetu embraces a nation where the country maintains its peace even immediately after elections,fact
@user everyone who is losing is accepting defeat! so do us the favor madam! we need a fair kenya! ask bonnie musambi! we're tired of politics! me am waiting for @user to win staki kelele,fake
the most question aked this week watu wa iebc bado hawajalipwa,neutral
Ã¢â‚¬Å“ninamwambia rafiki yangu rais uhuru kenyatta is all they are saying at nyayo stadium no clear agenda about what they will do for kenyans incase they win the elections,neutral
@user huyo dictator will never be elected in a free fair and verifiable elections,fake
@user wrong elections wakuje baada ya uchumi,neutral
oscarjakaswanga jaeconomics dci kenya @user @user boss huyu anadanganya those ballot boxes are stored iebc warehouses and not at the polling stations the ros will not participate in the scrutiny,neutral
@user @user ile urogi ya wakamba tunaskianga kwani haifiki ballot,neutral
there is kenya beyond ballot as young people we are the drivers of the economy @user mbogiyaamani,fact
@user @user @user @user wacha nkwambie the machakos elections were not free and fair,fake
we conducted cycling for peace and successful managed to engage more than 30 youths in naivasha and covered more than 70km around lake naivasha ncic kenya @user iebc kenya germanyinkenya election bila noma mwelekeoniamani youth4peace geamtbbdot,fact
azimio 42 lawyerskk 50 lawyersiebc 18 law firmshii kesi labda ifanyiwe kwa zile 6 stadiums,neutral
@user i personally i support uda but my advice to dr kalonzo is with or without him raila can win elections if is to happen so let him stop pretending as if he can do anything first he must know that raila has all govenors of ukambani so aache kiburi ya p,neutral
@user @user @user dini ya waktristo ilipelekewa juu kuliko zingine @user aje mkubwa the messages are flowing @user @user elections haven t been won yet,neutral
wale wa tuongee after elections it s your time to shine,neutral
hon_assumpta mlisema mpaka hatakuwa kwa ballot,neutral
@user mheshimiwa heshima for our young upcoming viongozi wa mt kenya is paramount hatupangwingwi @user @user @user @user @user keep up the difference at the ballot @user @user @user,neutral
@user @user come and see this please tell your party leader wasikatae ku participate in elections tunawajua sana,fact
kenya power care fault really amatuende kwa streets juu mumezidi hadi gatundu stima zimepotea same time,neutral
mafuta linemaziwa linesimcard lineama gvment inawafanyisha rehearsals za elections,neutral
eeeh nmekuja kuona conglajulasions na waetuibia,fake
@user kwa nini kwani mulamwah hayuko kwa ballot,neutral
@user @user ati 3 ballot papers ujinga inawasumbua bana,neutral
that s ridiculous unheard of the popular candidate will be determined on the primaries ballot there is no better way to do it not research not filamu,fact
time is nigh to paint kenya blue baba martha this year s elections is all about those who believe in integrity of our nation vs the anything goes bora pesa mfukoni cand inawezekanana @user @user,neutral
"so glad to see all these women win and; more so, susan kihika hongera mheshimiwa",fact
julie soweto anataka kulia juu ya evidence supreme court iebc chaos mr president,neutral
@user bbi was not voted so sio elections tulia bro,neutral
as youths we should never be used as tools to disrupt peace and unity demokrasia yetu,fact
our supreme court has inherent jurisdiction to correct arithmetic errors without substantive hearing if azimio seeks the prayer of correction of arithmetic errors and demonstrate beyond peradventure that baba won then baba can be declared president without fresh elections,fact
so apparently iebc is good when odm wins but bad when odm loses those arrogant pricks as kenya kwanza we congratulate the winners sisi hatunanga ma-feelings when we lose william ruto is the 5th president,neutral
@user @user stick to your lane odm cows tupatane kwa ballot,neutral
my support for baba will never change as long as he is alive and he is on the ballot hata hio 2027 or 2032 nayo nayo,neutral
i believe if we manage our elections we can have peaceful means of settling election related disputes and it s because of peace that i exist mniruhusu niilinde i got what it takes within,fact
the day is upon us cant wait to meet this elections githeri man elections2022,neutral
violence cannot miss out in any election even in most developed countries but for this elections we can say it was the most peaceful @user ncic kenyaelection bila noma,fake
nani alikuambia social media influencing inaisha when elections are done,neutral
after traversing in roundabouts hii ndio matokeo,neutral
@user @user wewe uliisha politically no amount of singing ulliam lootall chorus will resuscitate your political career,neutral
what a hobbledehoy presser by the 4 iebc commissioners who absconded duty like how now wakenya back to hustling peeps - bills need to be paid schools are the only ones enjoying this time with full school fees paid back to school children,neutral
scok has no constitutional mandate to declare one a president it is the sole responsibility of iebc hio ingine ni porojo,fake
let s keep the peace elections will come and go politicians will come and go kenya will always be here kenya sihami my country my home,fact
@user @user @user a all the way to the ballot box kiongozi azimio brigade has too much kiburi to an extend of empowering the 3 ukambani governors the weakest county bosses to over throw you,neutral
@user @user @user it has not been easy kufika hapo the guy was really prepared see how he manipulated mt kenya elections,fake
dear dci how do you define hacking and system infiltration if someone is an employee contracted by iebc to deal with it s it systems how is it hacking or infiltration when they have access to those systems so that they can do their job mbona mnatubeba wajinga,neutral
hangekimbia after elections,neutral
nyi hamjui kurigg elections nkufanya nini kuna uyu msee alipata 243 000 votes in a nation ilikuwa na only 15 000 registered voters,neutral
@user @user @user how can a man run for you justice for all election bila noma,neutral
kupata time ya kuoa 2022 itakuwa tricky imagine kuna afcon kcpe mbili kcse mbili elections ndo hiyo supreme court swearing- in then world cup labda 2023 my people just hang in there,neutral
"wale wote walienda na towel, kettle, helmet, doggy, mkated seeking githeriman attention while this one is trending effortlessly",neutral
for 5 consecutive elections yuo have taken kenyans through the same drama punda amechoka give us a break and a rest and retire honorably it is time to let another generation take over,neutral
we the people of kenya have the constitution and civic consciousness among citizens to move the country to a stronger democracy beyond the general elections 2022 we urge the youth to engage in political matters that affect not only them but also all kenyans elections bila noma,fact
pk ameingia miti nikama hizi elections hazimhusu never seen a man miss easy targets like that guy,neutral
kenya has no room for the poor the poor will remain poor and the rich will become more richer the poor are flocking together with poverty and they will never learn to choose their leaders wisely because they are bought like chips funga during the elections dralfredmutua fmdpbk7dxn,fact
@user @user @user i get you global issues affecting us locally but hapa kenya ni ufala tunakuwanga nayo kwa ballot walahi,neutral
for the forthcoming general elections was one such work-joy-life-journey we spoke to and gave breathe and depth to the kenyanese needs to be a word electoral cycle and its machinations hakikatutaweza,neutral
@user kipuri yako itakumaliza hii speach was to atwoli when he said ruto will not be in ballot in 2022,neutral
@user people are bailing out of tanga tanga like it were literally a sinking ship on fire if this rate is anything to go by the dp will be left by himself before sunrise come 2022 ballot day,neutral
@user unfortunately elections zikuwa formality tu washajua the new leader,fake
election losers ndio wanakuwanga biggest winners kwa elections,neutral
@user @user @user ni kizungu hujaelewa ama sakaja will be on the ballot,neutral
united states inasemaje kuhusu hizi elections zetu so far,neutral
watu wa uda wajue elections tulimaliza kitambo waanze candaigns za 2027,neutral
@user kindly correct martha karua her continously using the words will of the people of kenya is fallacious instead let her come clear it s the wish of azimio voters and worse on the ballot every voter saw odinga raila the whom she refers to as baba ,neutral
@user @user he has been winning elections easily on kenya out of kiandutu,neutral
@user from iebc portal unauliza swali ya kiumama,neutral
udapartyke @user so raila wants to install a puppet chair in iebc just as he wanted chebukati to go against the will of the people to install him as a puppet president for the who and who s wueh haiwezekani baba malizana na scok uende kalale bondo baba is really disturbing our peace,neutral
@user @user iebc truth is what uda hate lakini siku za nyani kufa kila miti huwa unateleza,neutral
@user @user @user tribalism egoism hatred hypocrisy sycophancy and selfishness is some of their business the 5th president and commander-in-chief of the defence forces of kenya baba raila amollo odinga won elections in 2007 2013 and 2017 without them but ,fake
mombasa needs leaders who put the people first thats why weve launched the okoamombasa elections demand pledge with a list of specific policy demands for aspirants to publicly affirm now we need your help in getting the word out were asking our friends to tweet retweet,fact
hausukumi damu huu moyo unasukuma elections wangu,neutral
crowds those we have seen for years even during mlolongo elections,neutral
@user its the season of fake news and disinformation but there is no way wajackoya can beat both raila and ruto in elections hio ni ndoto ya mchana my fren,fact
@user @user ncic kenya @user @user  @user tendasasa let s all embrace peace and love during this electioneering period we are one nation and brotherhood is what we hold onto tusibleedndiowalead elections2022,fact
@user triple mask or this coming elections unaruka line,fake
siwafly those ballot boxes to theright place,neutral
by next general elections i will be a data science mtapata results in less than 24hrs after voting,neutral
integrity begins right at the ballot fighting corruption begins right at the ballotthe moment you choose to compromise one s self at the ballot your goose is cooked tafakarihayo,fact
how is this possible registered voters are 362 while total cast votes is 390 ama hesabu mm ndio siijui @user @user @user @user @user,fake
@user @user ruto is calling press conferences and gnashing teeth all over like raila used to do towards and after elections azoee maisha ya upinzani haitaki uvivu,fake
we know how the script was organised it will fall on your faces again just like the swearing in after today let s meet at the ballot atleast you have accomplished your boss @user ego go for your paycheck enda ekero for nyama choma as you watch the screen ,neutral
peace is a full-time job mbogiyaamaniconcert takes lead to ensure kuna peace before and after elections,fact
last friday inpictures at the pdf2022 many thanks to thepdfestival cmdkenya for convening various stakeholders including citizens to continue engaging with each other given that formnidialogue these continued conversations are important in a democracy demokrasia yetu ,neutral
@user @user wee hausikii swiftly and effectively i will not be going to the ballot,neutral
the big families are trying all they can to make sure he won t be in ballot but those who trust in lord won t be shaken kura yangu ni yake,neutral
wrc this weekend the whole world will be gathering in vasha we continue to urge all kenyans that come 9th august 2022 to be good ambassadors of peace before and after elections elections bila noma @user @user @user @user @user,fact
nimeenda sugoi kucelebrate,neutral
what is coming out in this dialogue is that many youths have got ideas on how we can improve peace in our country hope this can be well captured @user ncic kenyaelection bila noma ,fact
@user @user how will ros or allow a recount those boxes are held by iebc in their warehouses not in ros house s the ros won t even be present pelekeni uongo huko,neutral
@user @user very ungrateful character were it not for president uhuru ungeendelea tu kuwa mlevi na mtu wakawaida remember you failed in two consecutive elections soon you re back to street na hiyo wheelbarrow,neutral
"all azimio bloggers are dumbfounded, shocked and terrified by the numbers coming outta bomasthey have since stopped tweeting from tomorrow itakuwa ni matusi tu in these streets",fake
@user y all failed raila odinga especially the so called close friends elections like these are a personal affair you silasjakakimba @user i drafted this for 3 candidates in jubilee and all won another said ground niyake used 36m on the candaigns and fail,neutral
if there were to be a repeat of elections the gap would be wider kubali,fake
haaahaa wsr pulling this on assimiooooo in football terms the blue family wanaezaisha nguvu,neutral
katwa kigen rises to object to julie soweto s live display from the iebc portal nikubaya iebc petitionhearing,neutral
hii kazi ya iebc is very easy to get killed,fake
0 01percent of 14m is 140 000 how now hii hesabu ya serena school mimi sielewi some people need good coaching so you are saying mwaure had had 4 440 000 in the concluded elections has announced by wafula chebukati muache upuzi bana,fake
understanding gender equality in elections @user @user usawa sasa @user @user @user @user @user @user,fact
someone else winning does not necessarily mean that you lost hii nchi ni yetu sote blue or yellow we move,neutral
butere 207 turn out 57 percent mumeangusha baba,neutral
@user @user @user will win 2022 presidential election it will be a decisive win no doubt it but for now tupatane kwa ballot azimiolaujinga,fake
after elections mnafaa kuacha baba alale wiki yote bana,neutral
@user waache upuzi hizi elections sioni ngori ikihappen now that baba anachukua,fake
robertmathu kuseti chapaa politics ni high risk people have been auctioned after losing elections game chafu sana ile,fact
mfans wa gachagua wamebambika nikama ameshinda elections na bado,neutral
railajunior @user elections is almost near jeshi la baba have to be in all parts of the country candaigning for rarua where s joho sabina kibwana oparanya tukue serious,neutral
kenyans aendelee na maombi even after elections akituonyesha hizo picha,neutral
set for tomorrow s elections mathare tuko sete elections2022 elections bila noma,neutral
@user ilisemakana waende elections kwanza alafu inaendelea,neutral
"mwaure concede defeate,and endorse @user as the 5th president,now unweza jua nani ndio next president",fact
6 000 inapotea hivyo tu,neutral
nikifika ballot nipate ni awa wasee solo kwa list naspoil tu kura ,neutral
wanyonyi had that seat even before elections ngatia angesplit kura lakini,neutral
@user singing contracts on social media manenos well done sound advice may god who loves kenya free it from bondage of debt and corruption ballot box has no magic what you put will give a kind of a leader it s people s choice and has consequences,neutral
@user @user @user elections next year msema kweli,fake
tukiround off kura za @user na@user wakiongeza kura na total value ya thousandths glwajackoyah na dmwaurewaihiga wanaongeza na place value ya onesbut si ni life,fact
tunafanya 5 elections but line bado haiendi buana,neutral
@user @user oparanya has forgotten that elections come and go by denying the kk to use bukhungu stadium during their candaign rally is pettiness and utter non-sense next week by weekend he ll have relinquished the governors seat and hence rendered jobless,neutral
ombetac this with all signs and indications wakili ombetac hii utamalizana nayo asubuhi mapema ukuje back nyumbani kupanga ground bonchari iko safe after 2022 elections in your hands,neutral
statement by the national elections board neb of the odm party nainiazimio,fact
azimio demands use of uv light to scan the forms watu wa mt kenya wako na fake forms mingi inawezekana kenya elections 2022,fake
didmuswabarasa @user after elections utaanza kusema mheshima rais raila odinga karibu bungoma tunaomba utujengee airport,neutral
@user @user people like kinetic matiangi and ncic chair walifuruga linturi wen he mentioned madoadoa but wen you used that william ruto will not be in the ballot no body was bothered to take action ww hutajaribu goja too your days are nomberd,neutral
mnaskuma tag za ballot boxes but ya arvs na relief food mlilenga hii nchi ipewe tu hao watu wazee tu,neutral
@user @user @user @user ati 9percent na vile doyen wants 70percent ama heads roll he has invested a fortune,fake
@user @user respect our leader and stop telling us chief hustler will not be president how many votes do you have unless you make votes rain on babas ballot boxes if not funga mdomo,neutral
daktari @user winning big come 9th august deep state and rigging claims and manual register will not help conman @user he s going home to bondo bright and early come elections day thank you @user for this poll let they that have eyes ?? see the truth ,fake
if raila wasn t on the ballot ningepigia wajackoya kura,neutral
@user since 10th of august i haven t seen you guys with any numbers that claim that this elections were bangled kazi tu ni kutuambia kuliibwo,fake
na badala kenya tutumie hizo billions zote kwa elections sii uhuru aendelee kukaa kwa uongozi alafu tugawiwe hizo billions,neutral
the problem we have in kenya is that iebc commissioners are sponsored or recommended by politicians so lazima awa favour,fake
@user @user 6 months to elections kuweni serious kiac,fact
i was confused when the team which was opposing bbi proposed the position of a prime minister if they will get the government in august elections they said they are not after positions but the intrests of common mwananchi kweli dunia rangi rangire,fact
we must make wise decisions at the ballot changamkiavoteyako,fact
@user iebc si kama ile pantry yako unafungua anyhow even that pantry i know needs your woman s approval to open,neutral
we need justice bana wanjigi lazima atakua kwa ballot we will be on theballot,neutral
@user @user at this rate @user should see and grab the opportunity drop the azimio madness very fast like a hot egg go to the ballot as a 3rd force and wait for round 2 to negotiate proper bila kuhurumia mtu,neutral
@user now you re singing president uhuru s song we call it ass kissing ndiyo ukuwe kwa ballot,fake
@user diamond platinum performance at grand final azimio la umoja rally at kasarani on saturday,fact
ugm party national leaders met with the isiolo branch today speaking to and preparing aspirants ahead of the 2022 general elections ugm kumekucha ,fact
@user @user @user and my worry is that your tin god will sleep throughout the candaign period lose elections alafu mrushe mawe,neutral
ulevi wa siasa ni mbaya kuliko uvutaji wa bangi' bifwoli wakoli,neutral
@user @user itsjobu spoilt ni ile inaweza kua imeraruka ukipewa na clerk and it can be replaced rejected ni ile umeharibu na iko ndani ya ballot,fact
it s you who s going to uproot the railway hasira yangu inaishia kwa ballot yako kwa reli na maduka za watu,neutral
dukenyaks this elections should just come soon na ziishe turudi biz kama kawaida,fact
@user unaingia aje sad nigga time ya elections,neutral
as youth we have the biggest advantage to effectively use technology to promote a peaceful election we are exposed to many social media platforms that we can use to advocate for peace and social cohesion before during and after elections elections bila noma nyc_youthvoice ggmpul4nmi,fact
@user nani ameshinda elections,neutral
participants from nairobi county in a two days training for integrated election security committee iesc at desmond tutu center a head of kenya general elections @user @user @user @user kijijiyeetu amanikibera umojakwaamani,fact
these leaders have the option of going into elections as independent but are still fighting for party nomination ndio maana wataishi kuwa vibaraka lowerfoodprice kenyahasrules joho,neutral
amani festivals aimsshowcase the multitude of methods employed to work towards 2022 peaceful electionsstrengthen collaboration and relationships between grassroot peace organisations study centres and inter-related issues eg climate changeengage with young people,neutral
@user @user ndo unajua sai an year to elections bure sana,neutral
@user @user with a 54percent turn out hauna aibu infact @user will loose this election because of your ineptitude and political incompetence thank you for that gift now @user will be your president halafu kale ka file pale eacckenya uhuru hakufunga,fake
there is power in prayer usiambiwe na mtu ati oooh,neutral
we are going for fresh elections bwana mwabili stop day dreaming,fake
@user @user @user unaeza drop the words 'assmio minions' na bado utamek sense,neutral
akinamama hoyee thank you men for trusting in women congrats to all women elected country wide and for who failed but kudos for your trial kenya elections 2022 heatwave womeninleadership nakurucounty susankihika tabithakaranja lizachelule,neutral
wageni kila siku life as a politicians kid after elections must be tiring bana,neutral
when they realize they have been worshipping god uhuru and @user has been worshipping the true god kimeumana hapa,neutral
@user @user @user @user @user yaaani juu uhuru hayuko ballot mnaona nikaa wamemkataa,fact
and promoting peace among kibra residents regardless of ethnicity and political affiliations ge2022uchaguzi wa amani uchaguzibilanoma,neutral
so chebukati wants kenyans to elect people with degrees only in coming 2022 elections lm sure mukhisa kituyi has good number of degrees but his bad manners cannot even make him a chief if we go by the trending vedio shenzi sana alaa people we respect more disappoints us most,neutral
@user @user how has anyone influenced elections panic mode has been activated na bado may haijafika,neutral
@user mheshimiwa are you in the ballot,neutral
@user if one could have predicted dec could have been best time sai ukahold on ata after elections inaweza kuwa worse bado tu,neutral
equity chairman endorsed baba boardroom wilding baba atapita the day before elections na servers hazitafunguliwa,fake
@user @user kiraitu murungi never lost elections since 1992 you are here blogging since last year with stolen money purporting to lecture us on who can win elections tell udaku party to stop firefighting and look for votes thursday meru was lit go to kicc,neutral
whatever the outcome we are all brothers and sisters whether you support @user or @user hii kenya ni yetu sote!! may we dwell in peace and liberty god bless kenya kenyaelections2022 kenyadecides2022 raila ruto,fact
the taliban has won ni kwa hayo tu kwa sasa,fake
this years election had serious can a balot box issued by iebc just disappear in thin air dci kazi kwako iebc kenya @user @user @user @user,neutral
@user utarudi upate tuko kwa elections round two zenye ulikuwa umehepa,fake
uda is losing this elections and they wish davis chirchir would be of help to them lakini hapo ndo michael ouma and joe mucheru comes in we re committed for a fair and verifiable election tingizamti,neutral
@user mbaka uko kwa ballot ni simba,fake
raila hata akiwa pekee yake kwa ballot is always a no for me @user tukutanekasarani,neutral
hii ndio sakaja johnson anasema @user alicheza siasa safi congratulations super governor @user now nairobi is home away from home,fact
@user kwenye to kuko na elections,neutral
if skm will have enough courage to make it to the ballot baba will be finished am sure,neutral
so @user is the president of the republic of kenyahatutaki serikali ya kuzimia sisi bwana,fact
@user sisi ni undecided no one in that ballot paper is worth the salt same struggles post august tu,neutral
in the lakeside region spoilt votes were so many i ve heard of constituencies with over 700 spoilt votes i can imagine what they did with the ballot papers akhh wa niseme ama niwache tu,fake
@user from 2007 13 17 elections haijaai kua free and fair why only this one baba is waiting to be sworn in bro achana na story ya ground bana,fake
thank you very much sir for reminding us we will remember this statement properly pale kwa ballot box while voting,neutral
us: ulisema after elections client: ,neutral
dear azimio leaders the odm party @user @user it should come to your attention iebc was captured by ruto even be azimio was formed and it should be noted that as we wait for the courts ruling let azimio put its house in order you are dealing na mwizi sugu,fake
kenyan voters are ruthless so how can you explain that someone with 142k followers got 76 votes only hata nimejaribu formula ya cherera lakini wapi,neutral
aki wakenya wanapenda mushene i had lunch today with super senator sakajajohnson he assured me joining uda uda kenya has never and will never cross his mind we resolved at the moment we focus on odm jubilee alliance ahead of 2022 elections the odm party @user @user,neutral
so @user submit that azimiolafujo had more agents than kenyakwanza at the polling stations did those agents collect and remit the form 34as,neutral
in 2017 raila asked iebc to make form 34as and 34bs public in 2022 after iebc made them public raila and his kuzimia apologists say iebc made a legal mistake am here wondering wasnt this their key demand in 2017 wasn t the main intention to promote transparency,neutral
@user agwambo ndo atashinda elections kijana,fake
@user hamna update my prezzo ssup,neutral
i joined youths youths from kayole peace actors and stakeholders during a peace caravan to advocate for peaceful elections in kenya thanks for @user @user kijanajihusishe peacefulelections elections2022,fact
kabla ushare any information during this election period verify hio info ndio usikuwe unashare fake news unknowingly yenye inaeza spread hate na tension let s keep the peace sahi na pia after the elections ,fact
jamaa wa political patanisho @user is doing a great job kwa ground but kwa ballot hafikishi 2022elections maths ,neutral
chebukati is playing politics with mombasa and kakamega gubernatorial elections this idiot is a ruto mzee wa mkono,fake
sasa akuna 6k monthly jamani machozi tuanyway lets remain peaceful,fact
@user @user @user this was back in 2016 when ruto created the system to use manual register to rig elections the same system that raila wants to use now mnafikiri ruto ni mjinga to allow you guys to rig him out using his own system mtalia sana,fake
in 2017 nasa said chebukatimustgo but william ruto said raila odinga had sensed defeat now the same political orphan is telling us how chebukati should go he has to commit to accept the outcomes of the elections na asituchome kwa kanisa deep stateinawezekana,neutral
@user mali iko tunangojea wase wa after elections,neutral
mr brayoh preach peace this time of elections ,fact
@user @user kwa hivo kuibiwa pia ni makosa why victimise him,neutral
@user @user user @user kibaki tosha was utter with the context of raila s political survival but immediately after the elections raila the chief kikuyu hate monger re-emerged,fake
both dr ruto and ababu were once sg for odm today generals left and cows wish they could be supporting mganga utakubali these guys are generals unaskia farasi ni ngapi mbili hata baada ya mtu wa nyororo kusema he will not be on the ballot womenforruto,neutral
as @user we shall present a party candidate for the negotiations in the nairobi gubernatorial elections under azimio la umoja - one kenya hakikatutaweza,fact
wamejikaranga kama ilikua wizi hata sisi common wananchi tungefeel but there is no even a wave the game was free and fair the most credible elections we have ever had,fact
uganda tanzania had elections @user ako na cheo gani african amecheza kama yeye @user @user @user,neutral
so the last elections we were not verifying results by day 2 we had a president wueh,fake
@user i d say yes sir just to avoid last minute preparation that s why i also say that commissioners at iebc must never ever joke with the will of the people because the least we expect from them is madharau kama ya cherera she must be jailed for taking t,neutral
nobody will ever convince me that kibaki tosha was made the winner of the day by raila in 2002 elections words lie but numbers do not when we talk on facts you ll realize that you are all united against ruto you have nothing new apart from nchi ikawa na amani madness phutxzqog9,neutral
2022 i musili musyoka [the kaslim] niko ndaaani ndaani kwa ballot my great kenyans from embakasi south constituency naja to do as per your will and choice uda party hustler nation kazi ni kazi tupatane watu wangu,neutral
@user perhaps they re doing so out of kiburi they re super confidence that any obstacle as they percieve a debate to be will not deter them from winning the elections by using all the state resources disposable to them,neutral
there is a thing that motivates me the fact that most of us have managed to have engagements with those vying for different positions in these year s elections chagua amani,fact
election bila noma uchaguzi wa amani ge2022 ,neutral
every thought every word and every action that adds to the positive and the wholesome is a contribution to peace each and every one of us is capable of making such a contribution let us join hands to try to create peace before and after elections mbogiyaamaniconcert,fact
if you think life is heard imagine atwoli currently he said ruto will not be on ballot 2022 and also said he will not make it in election and baba will be fifth president now things are tough on his side atwoli,neutral
hahahaha this form is on the iebc portal my friend unataka kusema ni yeye aliweka huko na pia hawajafungua servers nigga stop thinking that we are stupid chief of fake news you should be in jail nonsense,neutral
the august 9th election will mark the end of odm popularity as a political party the party is most likely to have only one governor kisumu out of 47 in mombasa with mike sonko on the ballot hassanomarh has already won the contest mombasanikenyakwanza,fake
@user i see empty ballot boxes si hata mngeeka fish ndani yake,fake
@user kifaranga ya uhuru why now the results is very transparent on the iebc website what are you trying to tell us anyway ruto is the president of republic of kenya you agree or not that s none of our business you played your part till last day so you we,fact
meaning of udau uhurud danganyaa azimio,fake
kuna mama amesema raila atawin elections the 7th trial ka vile watu walikua wanaingia r jordan,neutral
last elections ny times had kijiko de forks reporting violence only people made her life her so difficult,neutral
sijui nani atashinda elections lakini ule ata shindwa zile memes ziko bwana people will log out,neutral
redditor who kept checking on me @user thank you so much my dear am still same old me nothing has changed and will continue speaking my mind without fear of being victimized asanteni so elections ni next week who are you voting for mimi navote ruto,neutral
tushasahau kura ata man u inatrend kuliko elections,neutral
@user wakenya manake ameshinda elections nairobi na handouts but wapwani wanakua indebted easier fadhla ni kama deni,neutral
@user kenyans again unaongea sana kwan huyu lawyer wa iebc unajuaje ni member wa uda na ako court kudefend iebc or you just using your time well,neutral
citizen participation in elections is not too low although the how is the issue for instance people discuss political issues mostly with family sautizawananchi,fact
zi bro but niko na hii,neutral
right now it s very hard to convince a luo that raila can actually lose the elections unaweza pigwa ngumi hata,neutral
dear uhuru you are not at war with @user he s not competing with you he s out to help the already suffering kenyans it s never easy to advise a drunkard ruto tried his best the only thing we want is a free and fair elections and smooth transition of power mimisiwazimu,neutral
image if dp ruto angekuwa ame-resign hangekuwa kwa ballot hange candaign we need to change this nation,neutral
today baba demonstrated his love by let rigathi to something @user is against manual registration more respect,neutral
ni nullification ama elections results tena simba ,neutral
@user daktari will you be on the ballot ama 5 is not your lucky number,neutral
@user this is what i was telling you sonko and waititu are unfit to run for elective positions regardless of how popular they are but kawaida kenyans will fight for them to be in the ballot then becry poor leadership 2 to 3 years later sometimes the electora,neutral
@user @user @user akisema anaenda hadi kwa ballot that won t cause any earthquake,neutral
during this meeting mzee wa nyororo said 2 key things 1 that today's election would be held under a new constitution 2 that william ruto's name would not be on the ballot dear atwolidza i have today under the 2010 constitution voted in dr @user meza wembe,neutral
kenyans hatuko serious mtu wa bangi anashinda reverend,neutral
in elections everybody is a winner for we are all kenyans united by our forefathers blood demokrasia yetu,fact
how can outsiders to an existing system and deep state interfere with ballot papers is zimia zimia brigade crying wolf as they organise to mess with elections,neutral
tarehe tisa uko free ukuje tu tally votes za elections,neutral
holding police accountable love to see it although from the signs it seems the coming elections will mud sling and profile the bodaboda sector and can be quite hard to decipher true from false watu wa nduthi stay safe,neutral
@user that old sura of mzee is coming the difference is that the former was a tyrant and the current has been defeated on the ballot,fake
@user a very smooth process iebc wametuangusha,fake
